Date,Day-number,MMM,AA,AAPL,AEP,ALL,AMD,AMGN,APD,ATT,BA,BAC,BMY,CAT,CL,COG,CPB,CTL,DD,DE,ED,EL,FORD,FLS,GD,HAL,IBM,JNJ,K,KO
25-Jan-05,38377.00,82.82,28.37,35.38,33.58,49.95,15.75,62.12,56.9,24.45,49.84,45.59,23.99,45.25,49.8,15.11,29.08,32.94,46.58,34.06,43.27,45.39,13.23,24.76,49.38,21.3,92.19,63.72,44.46,41.24
24-Jan-05,38376.00,81.62,28.81,35.24,33.89,50.18,15.16,62.57,55.99,24.54,49.64,45.22,23.94,44.06,49.26,15.01,29.25,32.87,46.01,33.83,43.58,45.63,13.07,24.41,49.5,21,91.79,61.49,44.32,40.96
21-Jan-05,38373.00,81.27,28.93,35.23,33.73,50.22,15.49,62.56,56.77,24.58,50.07,45.09,24.17,44.62,49.8,14.85,29.03,32.79,46.71,34,43.4,45.85,13.11,24.45,50.26,20.9,92.38,61.85,44.3,40.91
20-Jan-05,38372.00,82.95,28.7,34.94,34.7,50.16,15.64,63.48,57.37,24.47,50.9,45.31,24.44,45.04,50.12,14.57,29.28,33.21,47.23,34.64,43.65,46.32,13.46,24.7,50.45,20.9,93,62.49,44.32,41.33
19-Jan-05,38371.00,82.17,29.18,35.32,34.75,50.67,15.5,64.16,57.19,24.79,51.41,44.97,24.52,45.76,50.07,14.54,29.42,33.63,47.38,35.02,43.72,46.25,13.93,25.1,50.5,21.1,93.1,62.82,44.65,41.1
18-Jan-05,38370.00,82.02,29.77,35.1,34.81,51.58,15.5,63.81,58.03,24.88,51.88,45.73,24.43,46.26,50.14,14.83,29.66,33.68,47.49,35.32,43.98,46.38,14.08,25.07,51.24,20.91,94.9,63.03,44.98,41.25
14-Jan-05,38366.00,83.97,29.9,34.9,34.57,51.49,15.16,63.89,57.69,24.41,50.91,44.89,24.43,46.84,50.08,14.41,29.02,33.41,47.07,35.42,43.43,45.61,14.06,24.73,50.71,20.65,94.1,62.7,44.3,40.97
13-Jan-05,38365.00,83.79,29.5,32.73,33.92,51.52,15.16,64.87,56.84,24.43,50.63,44.5,24.4,46.43,49.9,14.26,28.92,33.34,46.87,35.28,43.49,45.25,14.08,24.58,50.9,20.3,94.45,61.97,43.86,40.74
12-Jan-05,38364.00,84.96,29.43,32.28,33.62,51.3,15.02,63.78,57.38,24.81,51.94,45.06,24.66,46.18,50.21,14.26,29.12,33.44,47.21,35,43.48,45.27,14.32,24.54,50.74,19.76,95.21,63.32,44.05,41.16
11-Jan-05,38363.00,84.71,29.65,34.48,33.48,51.1,14.86,63.64,56.65,24.65,50.82,45.18,24.6,45.62,50.45,14.06,29.14,33.65,47.19,34.62,43.34,45.02,14.43,24.75,50.76,19.1,95,62.88,44.16,41.16
10-Jan-05,38362.00,83.94,30.47,34.62,33.48,51.34,20.13,62.97,57.69,24.9,50.98,45.29,24.98,46.26,50.54,14.02,29.35,33.85,47.44,35.09,43.42,45.01,14.55,25.1,50.74,18.92,95.68,63.1,44.12,41.39
7-Jan-05,38359.00,82.3,30.69,32.28,33.37,51.03,19.92,62.84,57.65,25.08,50.31,44.73,24.74,46.69,50.08,13.9,29.41,34.34,47.37,35.25,42.87,44.79,14.65,25.22,49.9,18.99,95.78,62.61,44.21,41.16
6-Jan-05,38358.00,81.46,30.38,32.25,33.5,51.09,19.72,62.26,57.34,25.15,50.48,45.22,24.75,46.79,49.73,14.12,29.66,34.1,47.41,35.74,42.75,44.4,14.45,25.53,49.72,19.12,96.2,62.84,44.53,41.11
5-Jan-05,38357.00,80.73,30.25,31.97,33.49,50.65,19.75,63.26,56.99,25.44,50.81,45.25,24.79,46.11,48.55,13.92,29.66,33.65,47.42,35.26,42.7,43.82,14.43,25.52,49.64,18.79,96.5,62.66,44.47,40.77
4-Jan-05,38356.00,81.73,30.43,31.64,33.89,51.05,20.21,64.28,56.94,25.32,49.98,45.82,25.15,47.01,49.67,14.1,29.89,34.29,48.06,35.6,43.17,44.67,14.66,26.13,49.68,19.03,96.7,62.7,44.2,40.96
3-Jan-05,38355.00,82.4,30.99,32.2,34.02,51.22,21.41,64.15,58.05,25.59,50.97,46.46,25.43,47.54,50.02,14.31,29.71,34.8,49.12,36.47,43.3,45.59,14.71,26.86,51.01,19.01,97.75,62.9,44.36,41.54
31-Dec-04,38352.00,82.07,31.42,32.4,34.34,51.72,22.02,64.28,57.97,25.77,51.77,46.99,25.62,48.76,51.16,14.76,29.89,35.47,49.05,37.2,43.75,45.77,14.64,27.54,52.3,19.62,98.58,63.42,44.66,41.64
30-Dec-04,38351.00,82.75,31.45,32.22,34.58,51.76,21.95,64.76,58.25,25.76,51.9,46.96,25.65,48.77,51.26,14.57,29.96,34.85,48.95,37.17,44.19,45.69,14.8,27.6,52.46,19.64,98.3,63.55,44.49,41.65
29-Dec-04,38350.00,82.74,31.89,32.09,34.6,51.46,21.96,64.6,58.65,25.88,52.07,46.86,25.6,49.24,50.32,14.7,30.07,34.65,49.05,37,44.05,45.72,14.74,27.76,52.58,19.84,98.18,63.53,44.22,41.56
28-Dec-04,38349.00,82.99,31.68,31.58,34.72,51.32,21.73,63.59,58.74,26.05,53.25,46.97,25.63,49.24,50.33,14.71,30.08,34.42,49.15,37.21,43.95,45.7,14.88,27.79,53.44,19.64,98.3,63.76,44.61,41.85
27-Dec-04,38348.00,82.15,31.45,32,34.6,50.85,21.9,64.15,58.16,25.95,53.15,46.66,25.43,48.05,50.28,14.49,29.88,34.02,48.93,36.42,43.88,45.7,14.74,27.1,52.8,19.43,97.5,63.53,44.42,41.65
23-Dec-04,38344.00,82.55,31.39,31.88,34.89,51.03,22.12,63.47,58.69,26.03,53.53,46.7,25.83,48.66,50.73,14.82,29.89,34.26,49.01,36.74,44.6,45.95,14.8,27.46,53.32,19.9,97.72,63.6,44.55,41.51
22-Dec-04,38343.00,81.51,31.3,31.84,35.23,51.25,21.83,64,58.87,25.95,53.91,46.8,25.55,48.58,50.5,14.86,30.03,33.96,49,36.89,44.42,46.43,14.83,27.45,53.5,19.8,97.61,63.3,44.44,41.58
21-Dec-04,38342.00,81.1,31.26,31.36,35.08,50.55,21.73,62.95,58.6,25.9,53.42,46.31,25.31,48.13,50.45,15.19,30.09,34.22,48.92,36.85,44.6,46.11,14.71,26.87,52.72,19.99,97.02,62.95,44.38,41
20-Dec-04,38341.00,80.75,30.86,32.5,34.84,50.24,21.84,63.1,58.08,25.81,53.22,45.52,25.17,47.18,50.31,15.12,29.86,34.5,47.96,36.98,44.19,46.25,14.66,26.59,53.46,19.64,96.55,63.07,44.02,40.95
17-Dec-04,38338.00,80.62,30.75,33.3,34.8,50.05,22.43,63.24,57.2,25.7,53.1,45.2,25.22,47.12,49.92,15.21,30.15,34.44,47.75,36.51,44.08,46.53,14.34,26.72,53.18,19.62,96.2,63.58,44.02,40.95
16-Dec-04,38337.00,79.9,31.06,32.63,34.9,50.55,22.49,63.54,57.01,25.7,52.08,46.09,25.56,47.4,49.9,14.94,30.31,34.28,47.96,36.22,44.2,46.78,14.22,26.79,52.68,19.74,97.45,63.45,44.5,41.13
15-Dec-04,38336.00,79.09,31.3,32.64,34.83,51.35,22.64,64.36,57.82,25.68,52.4,45.93,25.03,47.44,50.22,15.22,30.02,34.28,48.39,36.46,44.5,46.25,14.29,27.1,53,20.09,97.33,60.9,44.12,41.47
14-Dec-04,38335.00,78.5,31.75,32.46,34.5,50.53,22.54,63.95,57.78,25.95,52.64,45.83,24.32,46.85,50.48,15.18,30.27,34.81,47.45,35.82,44.57,46.55,14.32,26.92,53.54,19.78,97.31,61.43,44.16,41.3
13-Dec-04,38334.00,78.48,32.31,32.58,34.25,50.67,22.11,63.95,57.84,25.76,52.67,45.96,24.2,46.99,50.02,14.88,29.92,34.6,47.06,35.78,44.26,46.5,14.23,25.98,53.84,19.42,96.45,60.64,43.48,40.86
10-Dec-04,38331.00,78.8,32.1,32,33.79,50.76,21.83,64.33,57.41,25.31,52.42,45.88,23.81,45.81,50.46,14.51,29.88,34.07,45.98,35.28,43.45,45.97,14.22,25.77,53.25,19.24,96.67,60.25,43.38,40.53
9-Dec-04,38330.00,78.97,32.09,31.64,33.83,50.87,22.1,63.07,57.97,25.02,52.78,46.2,23.65,45.74,50.25,14.72,29.31,33.73,45.87,35.38,43.36,45.38,14.24,25.37,52.54,19.69,97.51,61.31,43.25,40.81
8-Dec-04,38329.00,79.24,31.86,31.44,34.01,51.24,22.9,61.95,57.03,25.26,52.8,46.11,23.76,45.32,49.55,14.84,28.79,33.89,45.41,34.56,43.49,44.56,14.21,25.49,52.57,19.18,96.65,61.15,43.4,40.39
7-Dec-04,38328.00,78.87,31.67,32.89,34.25,50.8,23.5,62.86,56.74,25.41,53.75,45.85,23.7,45.41,50.07,14.51,28.73,33.96,44.99,34.88,43.73,44.91,14.23,25.26,52.8,19.22,96.1,60.41,43.3,40.16
6-Dec-04,38327.00,80.37,32.42,31.34,34.07,50.97,24.85,62.01,58.05,25.51,54.75,46.5,23.94,45.28,46.29,15.21,29.16,34.33,45.47,35.13,44.09,44.86,14.27,25.71,54.34,19.56,97.67,61.83,44.35,40.39
3-Dec-04,38324.00,81.08,32.86,32.6,34.05,51.35,23.22,62.94,58.16,25.81,55.26,46.32,23.93,45.46,46.9,15.37,29.32,34.09,45.73,35.49,43.59,45.11,14.31,26.15,54.92,19.37,97.08,61.91,44.48,40.71
2-Dec-04,38323.00,79.91,33.43,33.9,33.91,51.2,22.62,60.96,57.77,26.1,54.86,46.42,24.16,45.86,47.36,14.89,29.25,33.89,45.97,35.5,43.49,44.75,14.23,26.5,54.23,19.3,95.76,61.75,44.18,40.42
1-Dec-04,38322.00,80.45,34.29,33.52,34.01,51.43,22.61,60.04,58.01,25.78,54.7,46.59,23.73,46.32,46.72,15.83,29.27,33.18,45.97,35.9,43.84,43.94,14.14,25.57,54.73,19.92,95.88,61.19,44.28,39.77
30-Nov-04,38321.00,79.59,33.98,34.22,34.17,50.5,21.28,60.74,57.25,25.17,53.57,46.27,23.5,45.78,45.99,16.13,28.53,32.92,45.32,35.86,43.85,43.64,14.18,25.22,54.18,20.68,94.24,60.32,43.7,39.31
29-Nov-04,38320.00,80,34.48,32.28,34.63,50.46,21.23,60.21,56.86,25.35,53.62,46.34,23.55,45.58,46,15.98,28.46,33.1,45.33,36.06,44.76,44.16,14.23,25.55,54.18,20.48,95.5,60.2,43.47,39.71
26-Nov-04,38317.00,80.16,34.64,32.02,35.21,51,21.54,60.45,56.79,25.48,54.02,46.47,23.41,46.4,45.9,15.94,28.51,33.18,45.46,36.57,45.4,44.4,14.25,25.5,54.12,20.42,94.72,60.45,45.01,39.86
24-Nov-04,38315.00,80.25,33.75,30.64,35.2,50.94,21.57,59.95,56.96,25.36,54.12,46.46,23.44,46.03,45.79,15.74,28.49,33.11,45.55,36.35,45.05,44.3,14.08,25.54,54.02,20.4,95.46,60.51,44.65,39.8
23-Nov-04,38314.00,80.24,33.58,30.68,34.83,50.9,21.39,60.37,56.08,25.46,54.33,46.4,23.45,45.44,46,15.48,28.22,33.05,45.12,35.1,45.15,44.45,14.09,24.96,53.85,20.24,95.28,60.57,45.03,39.71
22-Nov-04,38313.00,80.74,33.65,27.58,34.76,51.11,20.96,59.88,55.76,25.52,53.97,46.26,23.47,45.05,46.03,14.95,28.71,33.05,45.22,34.36,45,45.17,14.09,24.99,53.88,19.99,95.11,60.87,45.24,39.87
19-Nov-04,38310.00,80.95,33.61,27.7,34,50.28,20.81,60.08,55.91,25.89,53.77,45.85,23.5,45.09,46.22,14.63,27.36,32.83,44.88,34.63,44.55,44.89,14.15,24.38,53.22,19.92,94.45,60.54,44.29,39.73
18-Nov-04,38309.00,82.37,33.96,27.45,34.19,50.65,21.96,59.87,56.48,26.11,54.85,46.41,23.8,45.72,46.92,14.42,27.73,33.12,44.9,35.44,44.78,44.94,14.34,24.85,53.84,19.46,95.1,61.12,44.87,40.28
17-Nov-04,38308.00,82.23,33.87,27.47,34.2,50.48,21.99,59.84,55.98,26.18,54.75,46.59,24.29,45.44,48.74,14.38,27.48,33.24,44.35,34.38,44.69,45.01,14.31,24.81,53.92,18.92,95.46,60.9,44.57,40.28
16-Nov-04,38307.00,81.77,33.61,27.62,34.58,50.34,20.88,59.92,55.22,26.13,54,46.77,24.18,44.94,48.14,14.05,27.41,33.23,44.15,34,44.99,44.7,14.21,24.1,53.9,18.7,94.89,61.03,44.74,40.25
15-Nov-04,38306.00,82.28,33.81,27.75,34.62,50.41,20.98,59.97,55.32,26.38,54.03,47.33,24.31,44.84,47.9,14.3,27.43,33.74,44.53,34.22,45.11,44.95,14.35,24.24,54.06,18.5,95.92,61.16,44.98,40.58
12-Nov-04,38303.00,82.68,34.27,27.65,35.01,50.74,21.02,59.88,55.44,26.67,53.93,47.44,24.36,44.98,47.62,14.64,27.16,33.93,44.5,34.46,45.59,44.6,14.23,24.02,54.02,19,95.32,61,45,40.79
11-Nov-04,38302.00,81.88,33.46,27.38,34.4,50.52,18.59,59.34,55.22,26.2,54.3,47.11,24.27,44.92,47.38,14.54,27.19,33.3,44.46,34.45,45.1,43.9,14.25,23.45,54.17,18.64,94.79,60.6,44.6,40.96
10-Nov-04,38301.00,80.85,33.15,27.02,34.17,49.58,17.29,59.82,55,25.97,53.4,46.23,24.18,44.37,46.45,14.59,27.08,33.24,44.21,33.86,44.47,43.82,13.91,23.32,53.46,18.66,93.61,60.12,44.34,41.17
9-Nov-04,38300.00,81.19,33.15,27.19,34.18,48.25,17.22,60.05,54.33,26.15,52.51,45.93,23.95,44.16,46.67,14.27,27.16,33.56,44.63,33.92,44.26,44.17,14.08,23.23,52.72,18.2,93.37,59.83,44.2,41.24
8-Nov-04,38299.00,81.38,33.32,27.36,34.33,48.25,17.37,60.66,53.11,26.29,52.07,45.97,23.85,43.5,46.38,14.3,27.13,33.25,44.12,32.38,44.61,44.11,13.77,22.97,53.63,18.2,93.37,59.84,44.35,41.28
5-Nov-04,38296.00,81.4,33.34,27.22,34.36,48.34,17.09,59,53.48,26.25,51.15,45.95,23.9,43.58,46.91,14.44,27.17,33.2,44.18,32.54,45.04,44.32,13.81,22.85,53.42,18.46,93.28,59.18,44.27,41.4
4-Nov-04,38295.00,78.08,33.2,27.66,34.67,48.56,16.98,58.55,53.45,26.12,50.59,46.25,23.73,42.94,46.52,14.45,27.2,33.5,43.8,32.08,45.18,43.6,13.78,23.08,52.88,18.45,92.38,59.22,44.02,41.36
3-Nov-04,38294.00,75.29,32.1,26.75,33.54,48.11,17.1,54.99,53.1,25.7,51.15,45.64,23.76,42.12,45.48,14.26,26.96,32.36,43.21,31.38,43.87,43.27,13.25,22.5,52.14,18.54,91.2,59.45,43.27,40.85
2-Nov-04,38293.00,75.88,32.08,26.22,32.4,48.12,17.7,55.67,52.31,25.52,49.88,45.17,23.18,41,45.02,13.64,26.8,32.33,43.17,31.08,42.92,42.35,13.24,22.18,50.24,17.77,90.47,58.04,42.62,40.65
1-Nov-04,38292.00,76.91,32.87,26.2,33.13,48,17.34,56.8,52.8,25.67,49.95,45.11,23.36,40.92,44.7,13.97,26.85,32.17,43,30.98,43.51,41.65,13.23,22.22,51.17,18.37,90.11,58.44,42.56,40.53
29-Oct-04,38289.00,77.57,32.5,26.1,32.93,48.09,16.82,56.42,53.18,25.26,49.9,44.79,23.43,40.27,44.62,14.11,26.84,32.09,42.87,29.89,43.45,42.95,13.03,21.58,51.06,18.52,89.75,58.38,43,40.66
28-Oct-04,38288.00,77.15,32.41,25.15,32.9,47.7,16.69,56.02,53.11,25.35,49.87,44.52,24.01,39.76,44.95,14.05,26.96,31.4,42.8,29.85,43.5,44.13,13.16,21.78,51.36,18.12,89.5,58.01,43.11,40.49
27-Oct-04,38287.00,77.57,33.37,23.98,33.28,47.83,16.23,54.92,53.8,24.96,50.1,44.36,23.96,40.4,45.42,14.35,26.81,33.86,42.92,30.21,43.67,43.55,13.14,21.05,51.66,18.36,90,57.77,42.94,40.43
26-Oct-04,38286.00,76.22,33.04,23.78,33.11,47.61,15.62,53.19,53.81,24.75,49.98,43.87,23.3,39.7,45.38,14.46,26.31,33.85,41.4,29.35,44,43.18,12.85,23.8,50.76,17.86,89,57.23,42.78,39.3
25-Oct-04,38285.00,75.57,32.06,23.7,32.32,46.7,15.5,52.7,52.8,24.99,49,43.62,22.95,39.17,44.95,14.37,25.83,33.37,42.18,29.58,43.58,42.45,12.7,23.49,49.73,17.18,88.43,57.08,43.15,38.65
22-Oct-04,38282.00,75.88,31.66,23.97,32.09,46.83,15.56,54.28,52.93,25.24,49.51,43.8,23.38,38.67,45.7,14.5,25.77,33.29,42.02,29.4,43.35,42.78,12.97,23.17,50,17.22,87.39,57.29,42.41,38.9
21-Oct-04,38281.00,77.6,31.75,23.74,31.7,47.09,15.95,56.41,52.82,25.68,49.56,43.91,23.25,38.52,45.85,14.44,26.06,33.68,42.54,29.02,42.94,42.82,13.06,23.45,50.06,17.38,88.1,57.78,42.94,39.48
20-Oct-04,38280.00,76.8,31.26,23.71,31.37,46.34,15.41,56.64,52.52,26.46,48.96,43.72,23.35,40.4,45.35,14.41,25.95,34.01,42.27,29.19,42.64,42.27,12.9,23.14,49.2,17.31,88.82,57.5,42.61,39.45
19-Oct-04,38279.00,75.39,31.3,23.88,31.61,46.48,14.75,56.63,52.53,26.7,49.21,44.36,23.36,40.44,43.06,14,25.88,34.25,42.33,29.11,42.47,42.58,12.93,23.31,50.02,16.77,89.37,56.61,42.66,39.38
18-Oct-04,38278.00,76.1,32.49,22.75,31.92,48.06,14.19,55.22,53.68,26.91,49.59,44.98,23.49,40.56,43.92,14.06,26.22,33.95,43.05,29.38,42.96,42.25,13.39,23.8,49.79,16.86,85.92,57.32,42.58,39.24
15-Oct-04,38275.00,77.98,32.57,22.49,32.23,47.39,14,54,53.81,26.68,50.19,44.99,23.01,40.54,43.93,14.32,26.08,33.82,42.76,30.04,43.25,41.45,13.25,23.94,50,17.16,84.85,56.58,42.05,39.2
14-Oct-04,38274.00,77.6,32.55,19.88,31.79,47.39,13.59,54.99,52.96,26.35,50.25,44.2,23,39.75,43.45,14.32,26.05,34.08,42.66,29.76,42.71,40.46,13.12,23.82,50.05,17.22,84.78,56.52,42.26,39.15
13-Oct-04,38273.00,77.98,32.19,19.14,31.85,47.64,13.84,55.67,52.87,26.63,50.23,45,23.06,39.54,43.45,14.14,25.89,34.78,42.84,29.78,42.65,40.82,13.69,23.99,50.15,16.89,84.98,56.51,41.78,39.39
12-Oct-04,38272.00,78.63,33.19,19.3,32.26,47.85,13.7,55.89,53.4,26.89,50.4,45.53,23.1,39.87,43.35,15,26.11,34.8,43.34,31.1,43.25,40.4,13.82,24.25,50.7,17.05,86,56.82,42.01,39.78
11-Oct-04,38271.00,79.22,33.35,19.53,32.24,47.85,13.95,55.67,54.31,26.87,50.26,45.41,23.2,39.7,43.99,15.22,26.37,34.4,43.43,31.56,42.74,40.47,13.95,24.39,50.04,17.2,86.63,55.36,42.5,40.01
8-Oct-04,38268.00,79.26,33.4,19.81,32.38,47.9,13.5,56.56,54.11,26.83,50.1,45.14,23.24,39.75,44.15,15.47,26.14,34.81,43.46,31.5,42.49,41.26,13.95,24.15,50.08,17.68,86.71,55.32,42.09,40
7-Oct-04,38267.00,79.66,34.08,20.32,32.2,48.11,14.11,57.58,54.42,27,51.32,45.43,23.5,40,44.41,15.53,26.11,35.49,43.59,31.98,42.48,41.98,13.86,24.49,50.79,17.52,87.42,55.92,42.44,40.12
6-Oct-04,38266.00,81.14,34.16,19.68,32.4,48.5,13.97,57.5,55.27,27.15,52.36,45.25,24.18,40.5,44.55,15.67,26.4,35.29,44.05,32.35,43,42.05,14.18,24.8,50.97,17.4,88.04,57.75,42.99,40.9
5-Oct-04,38265.00,78.76,33.56,19.4,32.26,48.3,13.68,57.63,54.7,27.2,51.49,44.72,24.16,40.18,44.5,15.51,26.43,34.98,43.23,31.82,42.83,41.82,14.16,24.47,51.05,16.98,87.32,57.46,42.96,40.64
4-Oct-04,38264.00,78.94,33.99,19.34,32.18,48.61,13.7,57.76,54.56,26.9,52.32,44.35,24.35,40.62,44.9,15.19,26.48,34.6,43.21,32.76,42.72,41.82,14.15,24.81,51.3,16.94,87.16,57.25,43,40.75
1-Oct-04,38261.00,79.69,34.01,19.38,32.28,48.47,13.43,56.81,54.54,26.32,52.48,44.16,24.14,40.3,45.12,15.08,26.59,34.79,43.15,32.44,42.31,42.13,14.19,24.5,51.38,17.2,86.72,57,42.7,40.31
30-Sep-04,38260.00,79.97,33.59,19.34,31.96,47.99,13,57.99,54.38,25.95,51.62,43.33,23.67,40.22,45.18,14.97,26.29,34.24,42.8,32.28,42.04,41.8,14.05,24.18,51.05,16.84,85.74,56.33,42.66,40.05
29-Sep-04,38259.00,78.78,33.25,19.02,32.1,47.92,12.8,57.35,54.68,26.01,51.01,43.59,23.86,40.25,45.5,14.87,26.25,34.34,42.38,32.08,42,42,13.86,24.35,50.06,16.6,84.98,57.03,41.59,40.01
28-Sep-04,38258.00,79.07,32.7,18.76,32.34,47.8,12.46,56.64,54.38,25.82,52.32,43.68,23.85,38.45,45.35,15.03,26.62,34,42.11,31.62,42.12,41.45,13.92,23.88,50.08,16.86,84.48,57.1,41.39,39.99
27-Sep-04,38257.00,77.69,31.36,18.64,32.35,47.41,12.47,57.14,52.97,25.97,52.51,43.82,23.8,37.21,45.23,14.71,25.89,33.75,41.57,30.85,41.93,41.66,13.89,23.55,49.57,16.61,84.16,56.53,41.29,39.63
24-Sep-04,38254.00,78.68,31.23,18.64,32.37,48.25,12.42,57.57,52.61,26.05,53.14,43.98,24.19,37.38,45.15,15.03,26.36,33.64,41.78,31.35,41.66,42.27,13.8,24.01,49.88,16.79,84.43,56.55,41.44,39.99
23-Sep-04,38253.00,78.7,31.09,18.46,32.44,48.4,12.82,57.57,52.1,26.04,53,43.57,23.9,37.25,45.8,14.79,26.2,33.62,41.71,31.16,41.63,42.1,13.8,24.1,49.22,16.12,83.88,56.56,41.5,40.02
22-Sep-04,38252.00,80.23,31.09,19,32.66,48.51,12.98,58.56,53.4,26.36,53.68,43.92,24.11,37.68,45.85,14.67,26.3,33.59,42.18,31.51,42.1,42.04,14,24.05,49.46,16.03,84.31,57.3,42.04,40.42
21-Sep-04,38251.00,81.57,31.27,18.86,32.91,49.08,13.03,57.9,54.03,26.41,54.7,44.68,24.45,38.16,46.07,14.86,26.58,33.93,42.59,32.04,42.32,42.84,14.23,24.36,49.79,16.14,85.72,57.9,42.38,40.73
20-Sep-04,38250.00,80.94,30.83,18.57,32.84,48.39,12.79,58.07,54.02,26.44,54.74,44.37,24.24,37.94,48.23,14.5,26.82,33.1,42.54,32.05,42.3,42.73,14.13,24.26,49.43,15.8,85.7,57.92,42.48,40.44
17-Sep-04,38247.00,82.32,30.65,18.18,32.84,48.84,12.7,58.19,53.73,26.48,55.15,44.66,24.68,38.06,54.33,14.52,26.94,34.05,42.66,32.5,42.51,44,14.22,24.15,49.7,15.76,85.74,58.52,42.71,40.3
16-Sep-04,38246.00,82.05,30.35,17.6,32.8,48.08,12.17,58.15,53.65,26.56,54.52,44.34,24.41,37.42,54.3,14.39,26.48,33.64,42.99,32.5,42.23,43.64,13.95,24.17,49.12,15.54,86.12,58.12,42.51,40.04
15-Sep-04,38245.00,82,30.41,17.74,32.56,47.71,12.22,58.34,52.53,26.06,53.66,44.17,24.26,37.32,54.37,14.29,26.61,33.27,43.02,32.2,41.68,43.85,13.81,23.81,49,15.46,86.37,58.18,42.67,41.16
14-Sep-04,38244.00,83.92,30.7,17.8,32.41,47.73,12.7,57.92,52.78,26.62,53.92,44.35,24.27,37.86,54.35,14.22,26.35,33.11,42.81,32.21,41.5,44.09,13.98,23.79,48.72,15.36,86.72,58.35,42.37,42.87
13-Sep-04,38243.00,84.65,30.79,17.94,32.26,47.63,12.9,57.3,52.54,26.84,54.28,44.48,24.17,37.98,54.47,14.19,25.5,33.08,43.15,31.71,41.82,44.17,14.1,23.9,48.72,15.38,86.49,58.15,42,42.8
10-Sep-04,38240.00,84.69,30.75,17.85,32.94,46.92,12.21,59.06,53.37,26.57,54.15,44.6,24,37.55,54.4,14.09,26.2,33.01,43.3,31.72,41.93,44.48,13.96,23.94,48.64,15.16,86.76,57.57,42.12,42.96
9-Sep-04,38239.00,83.85,33.29,18.18,32.8,46.5,11.6,59.98,53.7,26.3,53.26,44.37,23.81,37.44,54.22,14.17,26.27,33.02,42.9,32.06,41.87,44.45,14.17,23.99,48.62,15.18,86.44,57.51,41.92,43.51
8-Sep-04,38238.00,83.85,32.9,17.88,32.87,47.54,10.86,59.92,53.86,26.55,54.05,44.11,23.87,37.6,54.5,13.91,26.16,33.08,42.76,32.11,42.15,45.12,14.25,23.67,48.72,14.96,85.86,58.27,41.97,43.45
7-Sep-04,38237.00,84.22,33.07,17.62,33.08,47.91,10.97,59.53,55,26.69,53.97,44.27,23.65,37.72,55,13.98,26.54,33.11,43.19,32.14,42.86,45.41,14.56,23.6,48.9,14.74,84.97,57.86,42.22,45.65
3-Sep-04,38233.00,83.94,32.85,17.83,32.91,47.02,10.9,59.91,54.91,26.2,53.1,43.61,23.71,36.78,54.85,13.88,26.37,33.05,42.66,31.65,42.66,44.7,14.21,23.14,48.85,15.06,84.39,57.85,42.01,45.49
2-Sep-04,38232.00,83.54,32.72,17.93,33.07,46.67,11.67,59.34,54.75,26.18,53.59,43.85,23.7,36.58,54.82,13.88,26.3,32.97,42.6,31.95,42.64,44.66,14.36,23.33,49.2,14.85,84.57,57.7,42.08,45.35
1-Sep-04,38231.00,82.86,32.42,17.24,32.87,46.17,11.7,59.29,53.77,25.99,52.39,43.65,23.64,36.31,54.39,13.73,26.08,32.72,42.02,31.66,42.41,43.91,13.9,22.85,48.97,14.94,84.22,57.79,41.78,44.69
31-Aug-04,38230.00,82.36,32.38,17.06,32.73,47.21,11.43,59.01,52.38,25.79,52.22,44.98,23.73,36.35,54,13.48,25.96,32.19,42.26,31.64,42.2,43.95,14.11,22.94,48.82,14.58,84.69,58.1,41.98,44.71
30-Aug-04,38229.00,81.3,32.52,17.18,32.37,47.44,11.59,59.68,52.05,25.8,51.87,44.57,23.84,36.12,53.72,13.13,26,31.5,42.24,31.32,41.42,43.54,13.96,22.65,48.8,14.5,84.4,57.54,41.72,44.35
27-Aug-04,38226.00,81.48,32.85,17.33,32.33,47.69,11.96,59.16,52.31,25.84,51.99,44.5,24.23,36.85,53.95,13.25,26.33,31.59,42.55,31.34,41.27,44.02,14.12,22.99,49.2,14.48,84.94,57.71,42.01,44.72
26-Aug-04,38225.00,81.27,32.3,16.52,32.29,48.16,11.82,59.31,52.8,25.74,52.07,44.1,23.77,36.86,53.95,13.08,26.33,31.63,42.57,31.35,41.18,43.91,13.97,22.98,48.75,14.4,84.69,57.52,42.16,44.46
25-Aug-04,38224.00,81.2,32.04,15.98,32.36,48.61,12.2,58.83,52.52,25.69,52.5,44.34,23.77,36.94,53.85,13.02,26.23,31.14,42.5,31.5,41.13,43.45,13.96,22.86,48.92,14.2,85.07,57.66,42.08,44.34
24-Aug-04,38223.00,80.58,31.57,15.54,32.19,47.94,11.95,58.05,52.52,25.59,50.91,44.34,23.25,36.58,53.36,13.13,26.07,30.29,41.92,31.15,40.86,43.1,13.91,22.84,48.72,14.1,84.71,57.17,41.91,44.02
23-Aug-04,38222.00,80.36,31.8,15.4,32.15,47.66,12.26,58.2,52.62,25.61,50.65,44.15,23.3,36.02,53.34,12.98,26.1,30.89,41.62,30.92,40.8,43.12,14.04,22.78,48.84,14.19,84.65,57.05,41.78,44.34
